transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store,store_location,category,reorder_point,reorder_quantity,supplier_id,customer_loyalty_level,promotion_applied
100004041,8975,505618,Laptop,Appliances,1,1042.43,1/22/2024 23:28,107,newyorkny.com,Online,web-216,69,167,web-435,Silver,FALSE
100004042,1718,505610,Fridge,Appliances,3,454.26,4/15/2024 17:10,110,dallastx.com,Online,web-178,104,262,web-481,Platinum,TRUE
100004043,5856,505850,Tablet,Electronics,1,286.44,1/21/2024 20:37,117,miamifl.com,Online,web-360,102,260,web-208,Platinum,FALSE
100004044,4154,505991,Camera,Appliances,2,1456.01,8/4/2024 05:52,115,losangelesca.com,Online,web-337,86,230,web-206,Silver,TRUE
100004045,6248,505201,Tablet,Electronics,2,549.88,5/9/2024 17:31,109,newyorkny.com,Online,web-65,99,173,web-459,Silver,FALSE
100004046,9419,505257,Headphones,Electronics,4,1989.82,8/31/2024 2:51,119,miamifl.com,Online,web-317,131,173,web-111,Bronze,FALSE
100004047,2349,505762,Tablet,Electronics,3,1194.38,9/1/2024 21:32,107,chicagoil.com,Online,web-152,54,216,web-192,Silver,TRUE
100004048,2572,505472,Laptop,Electronics,4,1981.14,5/15/2024 22:37,120,miamifl.com,Online,web-417,124,101,web-181,Silver,TRUE
100004049,3742,505442,Washing Machine,Electronics,5,679.17,4/8/2024 01:32,103,losangelesca.com,Online,web-264,105,173,web-278,Bronze,TRUE
100004050,9814,505938,TV,Electronics,5,529.49,9/1/2024 14:52,114,chicagoil.com,Online,web-101,59,130,web-152,Bronze,TRUE
100004051,9736,505241,TV,Appliances,2,378.55,5/9/2024 20:59,113,newyorkny.com,Online,web-436,86,276,web-339,Silver,TRUE
100004052,1120,505225,Headphones,Electronics,2,1450.6,1/22/2024 6:48,101,dallastx.com,Online,web-22,127,278,web-298,Silver,TRUE
100004053,2072,505968,Smartphone,Appliances,1,615.2,7/16/2024 4:28,104,losangelesca.com,Online,web-486,150,179,web-319,Platinum,TRUE
100004054,4453,505306,TV,Appliances,4,193.16,6/3/2024 00:46,119,losangelesca.com,Online,web-176,54,195,web-323,Bronze,TRUE
100004055,4492,505549,TV,Electronics,4,1437.03,4/11/2024 07:05,104,newyorkny.com,Online,web-58,122,109,web-372,Platinum,TRUE
100004056,7950,505525,Washing Machine,Appliances,4,287.97,2/8/2024 23:07,102,miamifl.com,Online,web-233,60,184,web-418,Bronze,TRUE
100004057,2702,505887,Smartphone,Appliances,2,946.22,4/9/2024 16:51,120,miamifl.com,Online,web-63,50,270,web-412,Silver,TRUE
100004058,4368,505887,Laptop,Appliances,1,1148.55,6/22/2024 19:52,101,dallastx.com,Online,web-300,56,290,web-189,Bronze,FALSE
100004059,9810,505106,Headphones,Electronics,4,143.17,6/3/2024 20:00,110,dallastx.com,Online,web-237,126,198,web-160,Gold,TRUE
100004060,8130,505351,Headphones,Appliances,4,755.29,2/20/2024 12:07,118,newyorkny.com,Online,web-79,63,154,web-184,Bronze,TRUE
100004061,2181,505954,Tablet,Appliances,1,649.87,7/13/2024 11:33,117,miamifl.com,Online,web-380,105,295,web-350,Platinum,FALSE
100004062,3519,505928,TV,Electronics,5,299.88,4/9/2024 09:26,114,dallastx.com,Online,web-169,100,150,web-246,Silver,FALSE
100004063,1389,505585,Tablet,Appliances,2,516.77,9/12/2024 09:23,113,miamifl.com,Online,web-32,95,223,web-313,Silver,TRUE
100004064,8523,505449,Smartphone,Appliances,2,748.89,2/23/2024 8:56,101,newyorkny.com,Online,web-92,135,110,web-182,Platinum,FALSE
100004065,6434,505393,Headphones,Electronics,2,231.3,2/6/2024 01:35,115,newyorkny.com,Online,web-334,125,209,web-150,Bronze,TRUE
100004066,1620,505617,Laptop,Appliances,4,1484.06,6/6/2024 01:01,107,chicagoil.com,Online,web-111,91,254,web-206,Silver,TRUE
100004067,2433,505275,TV,Electronics,4,974.75,8/29/2024 17:14,105,miamifl.com,Online,web-442,89,185,web-209,Silver,TRUE
100004068,2200,505187,TV,Electronics,4,1297.23,1/30/2024 23:45,114,dallastx.com,Online,web-465,93,266,web-255,Silver,TRUE
100004069,1889,505372,TV,Electronics,5,1649.14,5/17/2024 21:00,110,losangelesca.com,Online,web-131,89,127,web-286,Silver,FALSE
100004070,3916,505481,Washing Machine,Appliances,3,696.19,1/28/2024 5:59,110,chicagoil.com,Online,web-105,142,116,web-395,Bronze,FALSE
100004071,5127,505832,Washing Machine,Appliances,1,481.07,3/20/2024 21:59,115,chicagoil.com,Online,web-388,81,233,web-467,Gold,TRUE
100004072,2154,505872,Tablet,Appliances,5,1332.14,4/14/2024 4:29,118,miamifl.com,Online,web-482,54,126,web-277,Gold,FALSE
100004073,4729,505524,Laptop,Appliances,1,817.99,1/17/2024 16:49,119,newyorkny.com,Online,web-120,56,251,web-387,Gold,FALSE
100004074,5237,505469,Camera,Electronics,5,65.26,1/9/2024 11:57,107,dallastx.com,Online,web-167,62,200,web-190,Platinum,TRUE
100004075,7678,505744,Tablet,Electronics,4,1135.36,9/7/2024 00:23,116,dallastx.com,Online,web-118,110,265,web-427,Gold,FALSE
100004076,7357,505780,TV,Appliances,5,1735.84,7/1/2024 14:42,117,chicagoil.com,Online,web-483,116,130,web-418,Bronze,TRUE
100004077,8391,505351,Washing Machine,Appliances,5,1530.32,8/3/2024 14:54,112,chicagoil.com,Online,web-221,84,150,web-288,Gold,FALSE
100004078,7626,505255,Tablet,Appliances,4,837.82,8/6/2024 07:44,120,miamifl.com,Online,web-237,101,236,web-303,Silver,FALSE
100004079,8094,505871,Washing Machine,Appliances,3,1272.24,6/6/2024 19:51,112,dallastx.com,Online,web-191,66,265,web-279,Silver,TRUE
100004080,6183,505871,Tablet,Appliances,2,1509.02,2/22/2024 12:23,109,miamifl.com,Online,web-345,133,212,web-303,Gold,FALSE
100004081,1276,505642,Washing Machine,Appliances,5,857.05,5/10/2024 18:02,103,miamifl.com,Online,web-229,144,193,web-181,Platinum,FALSE
100004082,7381,505531,TV,Appliances,3,1609.37,5/4/2024 16:22,116,newyorkny.com,Online,web-348,112,267,web-132,Silver,TRUE
100004083,2938,505906,Tablet,Electronics,5,791,7/3/2024 06:46,114,newyorkny.com,Online,web-247,143,257,web-396,Gold,TRUE
100004084,9762,505333,TV,Electronics,1,1338.62,4/1/2024 08:15,102,dallastx.com,Online,web-254,88,189,web-187,Bronze,TRUE
100004085,1096,505241,Washing Machine,Electronics,4,1206.35,4/17/2024 18:53,120,dallastx.com,Online,web-227,147,183,web-406,Platinum,TRUE
100004086,2036,505921,Headphones,Electronics,4,375.26,6/10/2024 19:19,101,newyorkny.com,Online,web-108,133,244,web-471,Platinum,FALSE
100004087,1745,505539,Laptop,Electronics,2,1559.88,1/16/2024 0:06,120,newyorkny.com,Online,web-128,138,171,web-266,Bronze,TRUE
100004088,2189,505523,Fridge,Electronics,5,1881.56,8/25/2024 3:39,107,chicagoil.com,Online,web-462,70,141,web-406,Silver,FALSE
100004089,6860,505519,Tablet,Electronics,4,1092.85,2/9/2024 14:46,116,dallastx.com,Online,web-369,50,145,web-116,Silver,TRUE
100004090,9238,505569,Washing Machine,Appliances,2,411.86,3/2/2024 21:16,104,newyorkny.com,Online,web-402,132,247,web-398,Silver,FALSE
100004091,2738,505972,TV,Appliances,3,1777.52,6/10/2024 03:10,114,miamifl.com,Online,web-420,90,234,web-475,Silver,FALSE
100004092,5748,505628,Washing Machine,Appliances,2,1074.8,9/6/2024 00:58,110,losangelesca.com,Online,web-66,73,126,web-390,Platinum,TRUE
100004093,5937,505913,Laptop,Electronics,5,371.26,8/25/2024 11:26,112,dallastx.com,Online,web-198,141,270,web-255,Bronze,TRUE
100004094,2417,505798,Headphones,Appliances,5,1096.22,6/4/2024 23:53,118,newyorkny.com,Online,web-409,66,148,web-252,Bronze,FALSE
100004095,5612,505470,Fridge,Appliances,5,53.14,5/13/2024 1:07,104,newyorkny.com,Online,web-426,93,163,web-138,Silver,FALSE
100004096,8170,505130,Headphones,Appliances,4,1539.69,5/11/2024 20:28,101,dallastx.com,Online,web-393,135,265,web-484,Bronze,FALSE
100004097,7249,505553,Washing Machine,Electronics,4,1077.54,1/12/2024 19:54,110,dallastx.com,Online,web-171,136,138,web-252,Silver,FALSE
100004098,7473,505249,Smartphone,Electronics,1,350.81,2/26/2024 13:11,112,miamifl.com,Online,web-272,120,173,web-355,Gold,FALSE
100004099,1504,505888,Camera,Appliances,3,778.36,2/29/2024 20:45,116,newyorkny.com,Online,web-437,123,119,web-286,Platinum,FALSE
100004100,8765,505110,Washing Machine,Electronics,3,131.38,4/17/2024 5:51,108,losangelesca.com,Online,web-246,114,257,web-206,Gold,FALSE
100004101,3561,505834,Headphones,Appliances,1,1801.64,4/1/2024 13:09,109,dallastx.com,Online,web-165,108,270,web-489,Gold,FALSE
100004102,9740,505925,Headphones,Electronics,3,1052.77,5/15/2024 20:09,114,dallastx.com,Online,web-24,137,257,web-324,Silver,TRUE
100004103,4602,505629,Headphones,Electronics,5,882.83,7/23/2024 4:39,114,newyorkny.com,Online,web-105,75,217,web-318,Bronze,TRUE
100004104,3234,505171,TV,Electronics,2,1468.61,6/7/2024 07:28,119,dallastx.com,Online,web-340,57,218,web-200,Bronze,FALSE
100004105,7406,505186,Camera,Appliances,2,1378.94,2/14/2024 10:51,110,dallastx.com,Online,web-35,113,284,web-486,Gold,TRUE
100004106,9941,505446,Headphones,Electronics,1,1672.02,6/22/2024 1:13,109,chicagoil.com,Online,web-4,149,122,web-331,Silver,TRUE
100004107,5832,505422,Headphones,Electronics,4,995.67,8/9/2024 21:48,116,dallastx.com,Online,web-153,75,120,web-489,Silver,TRUE
100004108,3360,505511,Washing Machine,Appliances,1,848.53,8/26/2024 1:00,107,newyorkny.com,Online,web-362,70,233,web-384,Gold,TRUE
100004109,5883,505890,Tablet,Appliances,3,1015.66,7/1/2024 18:11,108,losangelesca.com,Online,web-331,63,101,web-463,Silver,TRUE
100004110,7113,505268,Smartphone,Electronics,5,86.02,4/23/2024 4:50,118,newyorkny.com,Online,web-302,102,127,web-189,Silver,TRUE
100004111,1182,505544,Washing Machine,Electronics,4,1900.73,4/8/2024 05:43,115,miamifl.com,Online,web-224,100,282,web-278,Silver,TRUE
100004112,3316,505162,Laptop,Electronics,1,593.16,5/13/2024 7:59,118,miamifl.com,Online,web-306,97,277,web-313,Platinum,TRUE
100004113,3019,505502,Camera,Appliances,5,1613.33,7/18/2024 22:04,102,dallastx.com,Online,web-47,149,196,web-249,Gold,FALSE
100004114,1684,505877,Washing Machine,Electronics,4,476.68,6/2/2024 16:44,111,newyorkny.com,Online,web-131,101,213,web-494,Bronze,FALSE
100004115,1082,505137,Washing Machine,Electronics,4,1948.45,7/19/2024 11:10,105,dallastx.com,Online,web-0,122,278,web-360,Bronze,TRUE
100004116,7456,505776,Smartphone,Appliances,1,1481.43,8/6/2024 15:30,117,chicagoil.com,Online,web-240,63,300,web-281,Bronze,TRUE
100004117,9800,505756,Smartphone,Appliances,4,1170.34,6/13/2024 10:02,119,newyorkny.com,Online,web-467,55,217,web-378,Silver,TRUE
100004118,9970,505254,Tablet,Electronics,4,1670.35,3/29/2024 5:59,101,dallastx.com,Online,web-244,145,175,web-319,Bronze,FALSE
100004119,2394,505688,Fridge,Electronics,2,976.14,4/16/2024 23:39,111,dallastx.com,Online,web-38,107,149,web-259,Gold,TRUE
100004120,5992,505159,Headphones,Appliances,2,335.79,2/18/2024 23:14,113,newyorkny.com,Online,web-322,57,197,web-354,Silver,FALSE
100004121,4441,505746,Tablet,Electronics,1,500.55,6/1/2024 11:57,114,miamifl.com,Online,web-458,130,113,web-323,Platinum,FALSE
100004122,6633,505830,Washing Machine,Appliances,1,1290.55,6/5/2024 07:05,112,miamifl.com,Online,web-351,118,167,web-313,Gold,TRUE
100004123,4469,505918,Camera,Electronics,4,208.26,2/13/2024 1:58,103,chicagoil.com,Online,web-321,136,239,web-398,Gold,FALSE
100004124,7760,505776,Smartphone,Appliances,2,981.27,8/29/2024 12:07,118,chicagoil.com,Online,web-93,135,259,web-283,Bronze,FALSE
100004125,9397,505996,TV,Electronics,5,1799.59,9/8/2024 02:42,107,dallastx.com,Online,web-444,101,100,web-439,Silver,FALSE
100004126,3333,505632,Tablet,Appliances,1,1383.17,4/11/2024 20:52,115,newyorkny.com,Online,web-261,146,251,web-265,Bronze,TRUE
100004127,3637,505402,TV,Electronics,4,1432.78,9/4/2024 21:28,118,newyorkny.com,Online,web-15,58,233,web-446,Bronze,FALSE
100004128,4014,505529,TV,Appliances,2,1219.42,5/13/2024 17:55,110,dallastx.com,Online,web-489,65,184,web-354,Platinum,FALSE
100004129,4617,505511,Headphones,Electronics,5,359.35,2/10/2024 02:19,115,miamifl.com,Online,web-403,113,254,web-348,Platinum,FALSE
100004130,5140,505797,Headphones,Electronics,5,1030.75,4/28/2024 12:22,115,losangelesca.com,Online,web-211,61,139,web-470,Bronze,TRUE
100004131,4183,505817,Camera,Electronics,2,1264.17,3/10/2024 09:17,103,miamifl.com,Online,web-43,77,212,web-102,Silver,TRUE
100004132,2877,505666,Washing Machine,Electronics,5,585.35,6/15/2024 11:01,119,newyorkny.com,Online,web-481,135,125,web-264,Gold,TRUE
100004133,3971,505994,Tablet,Appliances,5,1431.65,8/10/2024 23:43,117,dallastx.com,Online,web-338,82,166,web-160,Platinum,FALSE
100004134,1891,505411,Headphones,Appliances,1,1932.47,5/18/2024 11:44,118,newyorkny.com,Online,web-295,50,157,web-387,Bronze,TRUE
100004135,9992,505838,TV,Appliances,5,219.62,9/9/2024 20:14,117,chicagoil.com,Online,web-305,131,275,web-308,Platinum,FALSE
100004136,8557,505860,Smartphone,Appliances,5,1387.37,3/11/2024 07:35,108,chicagoil.com,Online,web-18,68,206,web-287,Bronze,TRUE
100004137,2198,505421,Camera,Electronics,2,1426.22,5/9/2024 11:44,115,losangelesca.com,Online,web-246,95,246,web-126,Platinum,TRUE
100004138,5762,505452,Smartphone,Appliances,4,617.71,5/21/2024 10:03,109,chicagoil.com,Online,web-431,54,297,web-302,Gold,FALSE
100004139,2103,505108,TV,Appliances,1,1076.8,5/31/2024 17:04,108,miamifl.com,Online,web-135,52,169,web-337,Platinum,FALSE
100004140,5107,505946,Fridge,Electronics,5,1383.61,4/5/2024 13:32,109,newyorkny.com,Online,web-201,102,220,web-406,Bronze,TRUE
100004141,2608,505386,Smartphone,Appliances,2,1966.38,2/2/2024 01:46,112,newyorkny.com,Online,web-201,84,164,web-473,Silver,FALSE
100004142,4234,505640,Smartphone,Appliances,4,355.16,7/13/2024 22:59,102,newyorkny.com,Online,web-454,72,254,web-496,Bronze,FALSE
100004143,8982,505725,Smartphone,Appliances,3,915.34,4/1/2024 08:37,120,newyorkny.com,Online,web-362,68,152,web-397,Platinum,TRUE
100004144,6420,505250,Camera,Appliances,2,1533.2,6/18/2024 23:47,113,miamifl.com,Online,web-211,108,262,web-311,Gold,TRUE
100004145,6851,505817,Washing Machine,Appliances,2,1686.11,2/24/2024 13:20,117,newyorkny.com,Online,web-309,103,178,web-243,Platinum,FALSE
100004146,3100,505513,Fridge,Appliances,4,1321.23,6/28/2024 8:45,111,chicagoil.com,Online,web-390,150,298,web-272,Silver,FALSE
100004147,4842,505556,Headphones,Appliances,1,1590.32,2/5/2024 14:24,120,chicagoil.com,Online,web-254,82,222,web-134,Platinum,TRUE
100004148,2639,505759,TV,Electronics,4,1256.7,2/25/2024 13:59,107,losangelesca.com,Online,web-426,81,199,web-150,Platinum,TRUE
100004149,5671,505310,Headphones,Electronics,1,877.58,4/10/2024 14:41,117,dallastx.com,Online,web-342,89,278,web-291,Silver,FALSE
100004150,2143,505657,Washing Machine,Appliances,5,702.56,7/23/2024 16:26,102,dallastx.com,Online,web-139,123,232,web-399,Silver,FALSE
100004151,4170,505739,Headphones,Electronics,4,573.03,7/3/2024 03:03,113,losangelesca.com,Online,web-242,132,236,web-428,Gold,TRUE
100004152,6206,505907,Camera,Appliances,3,842.21,6/27/2024 9:07,106,losangelesca.com,Online,web-77,89,249,web-102,Bronze,FALSE
100004153,8960,505733,Smartphone,Electronics,5,1584.9,2/19/2024 8:22,111,miamifl.com,Online,web-406,147,154,web-260,Platinum,FALSE
100004154,8383,505767,Headphones,Appliances,3,190.29,2/16/2024 15:35,102,dallastx.com,Online,web-432,135,283,web-415,Platinum,TRUE
100004155,6379,505552,Camera,Electronics,2,748.47,6/19/2024 19:24,105,losangelesca.com,Online,web-459,102,229,web-170,Platinum,TRUE
100004156,6008,505814,Camera,Electronics,4,1300.59,5/29/2024 6:08,108,dallastx.com,Online,web-469,93,206,web-269,Silver,TRUE
100004157,3496,505453,Camera,Appliances,5,655.83,7/4/2024 10:13,102,miamifl.com,Online,web-383,67,120,web-311,Platinum,FALSE
100004158,6971,505931,Washing Machine,Electronics,3,267.61,7/30/2024 1:43,117,chicagoil.com,Online,web-46,105,200,web-357,Gold,TRUE
100004159,6182,505900,Headphones,Electronics,2,836.44,5/28/2024 3:04,119,newyorkny.com,Online,web-235,136,261,web-333,Silver,TRUE
100004160,8017,505764,Fridge,Electronics,1,1082.31,6/10/2024 20:46,119,losangelesca.com,Online,web-61,137,288,web-101,Platinum,FALSE
100004161,3762,505514,Fridge,Appliances,2,882.2,2/24/2024 7:19,113,newyorkny.com,Online,web-384,95,123,web-258,Platinum,FALSE
100004162,1079,505894,Fridge,Appliances,5,1873.96,2/2/2024 17:20,109,losangelesca.com,Online,web-479,57,279,web-184,Platinum,TRUE
100004163,6131,505302,Laptop,Appliances,5,65.48,4/25/2024 2:42,113,losangelesca.com,Online,web-87,90,234,web-317,Bronze,FALSE
100004164,5033,505408,Fridge,Appliances,2,1627.44,8/21/2024 21:30,120,chicagoil.com,Online,web-148,74,270,web-234,Platinum,FALSE
100004165,4629,505186,Laptop,Electronics,1,1153.16,2/9/2024 02:35,106,losangelesca.com,Online,web-393,86,223,web-293,Silver,TRUE
100004166,8145,505137,Fridge,Electronics,2,452.76,9/7/2024 12:53,109,chicagoil.com,Online,web-117,113,217,web-412,Gold,TRUE
100004167,5533,505650,Camera,Appliances,3,1485.98,6/9/2024 10:56,108,miamifl.com,Online,web-188,112,198,web-355,Silver,FALSE
100004168,6889,505442,Smartphone,Appliances,3,1645.44,4/5/2024 08:51,110,newyorkny.com,Online,web-199,136,178,web-416,Bronze,TRUE
100004169,3200,505499,Washing Machine,Appliances,5,169,4/14/2024 23:04,108,newyorkny.com,Online,web-216,83,286,web-282,Bronze,FALSE
100004170,6432,505842,Headphones,Electronics,1,265,2/19/2024 16:40,112,chicagoil.com,Online,web-256,60,180,web-123,Silver,FALSE
100004171,8863,505836,Laptop,Appliances,1,1579.35,8/10/2024 19:31,109,newyorkny.com,Online,web-336,60,234,web-473,Bronze,TRUE
100004172,8583,505857,TV,Electronics,3,1682.39,9/7/2024 11:10,117,miamifl.com,Online,web-414,102,272,web-379,Platinum,TRUE
100004173,8296,505229,TV,Appliances,3,217.43,1/15/2024 8:51,113,chicagoil.com,Online,web-125,51,114,web-124,Silver,TRUE
100004174,6877,505632,Headphones,Appliances,5,1486,6/10/2024 17:29,120,newyorkny.com,Online,web-400,70,238,web-497,Silver,TRUE
100004175,6004,505653,Headphones,Electronics,5,1172.43,7/1/2024 02:03,111,dallastx.com,Online,web-376,115,174,web-253,Platinum,TRUE
100004176,8978,505390,Camera,Appliances,4,1321.8,1/21/2024 2:04,106,chicagoil.com,Online,web-25,97,148,web-452,Gold,FALSE
100004177,2783,505318,Laptop,Appliances,4,352.71,6/1/2024 11:34,104,dallastx.com,Online,web-111,139,120,web-303,Silver,FALSE
100004178,3879,505195,Camera,Electronics,1,1847.83,7/28/2024 20:43,106,miamifl.com,Online,web-78,123,258,web-308,Gold,TRUE
100004179,2343,505623,Fridge,Electronics,4,331.94,9/11/2024 20:05,104,dallastx.com,Online,web-178,95,206,web-103,Silver,FALSE
100004180,5597,505665,Fridge,Electronics,5,1072.43,4/19/2024 21:17,112,newyorkny.com,Online,web-387,74,262,web-454,Bronze,TRUE
100004181,3293,505419,Camera,Appliances,2,1530.68,4/9/2024 01:32,113,losangelesca.com,Online,web-100,141,181,web-421,Gold,TRUE
100004182,9824,505633,TV,Appliances,1,1594.17,6/8/2024 04:32,102,newyorkny.com,Online,web-198,120,141,web-299,Platinum,FALSE
100004183,4218,505448,TV,Electronics,5,469.18,1/5/2024 04:13,108,newyorkny.com,Online,web-476,118,285,web-212,Platinum,FALSE
100004184,5312,505875,Washing Machine,Appliances,3,1555.97,8/13/2024 22:27,117,miamifl.com,Online,web-433,142,117,web-359,Bronze,TRUE
100004185,2252,505750,Headphones,Electronics,5,1220.39,3/6/2024 10:23,115,dallastx.com,Online,web-469,113,277,web-460,Platinum,FALSE
100004186,2235,505263,Tablet,Electronics,4,985.21,3/10/2024 01:21,103,miamifl.com,Online,web-293,93,214,web-500,Silver,FALSE
100004187,1305,505123,Tablet,Electronics,2,849.91,5/22/2024 12:19,101,newyorkny.com,Online,web-190,95,244,web-193,Gold,TRUE
100004188,9309,505128,TV,Appliances,1,145.2,1/5/2024 12:01,117,miamifl.com,Online,web-366,126,288,web-358,Silver,TRUE
100004189,1511,505915,Smartphone,Electronics,3,1275.44,6/18/2024 15:49,118,dallastx.com,Online,web-73,131,109,web-290,Platinum,TRUE
100004190,7637,505652,Camera,Electronics,3,1544.27,8/24/2024 2:52,102,losangelesca.com,Online,web-452,121,263,web-116,Platinum,FALSE
100004191,4485,505706,Washing Machine,Electronics,5,899.99,7/8/2024 07:22,107,miamifl.com,Online,web-185,113,107,web-466,Gold,FALSE
100004192,1600,505364,Washing Machine,Electronics,5,1403.61,3/8/2024 00:50,111,newyorkny.com,Online,web-166,90,182,web-251,Platinum,TRUE
100004193,5269,505347,Laptop,Electronics,2,1912.09,2/16/2024 23:34,110,dallastx.com,Online,web-272,122,149,web-152,Gold,TRUE
100004194,9904,505952,Fridge,Electronics,3,1618.71,5/15/2024 17:32,114,dallastx.com,Online,web-228,144,269,web-313,Silver,FALSE
100004195,9842,505892,Washing Machine,Appliances,2,1754.78,5/19/2024 4:38,120,dallastx.com,Online,web-372,73,116,web-172,Bronze,FALSE
100004196,8734,505411,TV,Electronics,5,1943.12,5/25/2024 18:48,110,newyorkny.com,Online,web-376,57,134,web-490,Gold,FALSE
100004197,3435,505843,Headphones,Appliances,5,585.46,5/8/2024 13:34,113,chicagoil.com,Online,web-455,83,207,web-337,Silver,FALSE
100004198,6993,505532,Fridge,Electronics,3,1597.59,4/9/2024 21:14,114,newyorkny.com,Online,web-194,142,105,web-269,Bronze,TRUE
100004199,7430,505617,Laptop,Electronics,2,433.24,3/3/2024 04:19,101,newyorkny.com,Online,web-250,58,194,web-100,Silver,FALSE
100004200,4658,505213,Tablet,Electronics,1,635.02,6/24/2024 13:26,110,losangelesca.com,Online,web-105,136,181,web-422,Platinum,TRUE
100004201,5767,505849,Laptop,Electronics,2,59.77,7/25/2024 9:29,119,miamifl.com,Online,web-163,94,278,web-427,Bronze,FALSE
100004202,3193,505161,Camera,Electronics,1,1685.09,2/6/2024 12:20,102,dallastx.com,Online,web-373,91,225,web-183,Bronze,TRUE
100004203,8613,505961,Headphones,Electronics,4,700.61,7/30/2024 9:53,107,dallastx.com,Online,web-5,70,176,web-114,Bronze,TRUE
100004204,9210,505481,Camera,Electronics,5,477.39,8/9/2024 11:25,116,losangelesca.com,Online,web-242,117,115,web-427,Gold,FALSE
100004205,9362,505365,Washing Machine,Electronics,1,1508.11,1/7/2024 19:18,113,newyorkny.com,Online,web-496,144,135,web-414,Platinum,FALSE
100004206,2483,505742,Headphones,Electronics,4,780.72,5/16/2024 20:21,109,miamifl.com,Online,web-286,150,260,web-180,Bronze,FALSE
100004207,7500,505619,Tablet,Electronics,4,1768.23,3/10/2024 16:13,115,dallastx.com,Online,web-388,71,236,web-192,Gold,TRUE
100004208,6961,505462,Washing Machine,Electronics,5,828.31,5/4/2024 12:15,109,dallastx.com,Online,web-47,147,292,web-271,Bronze,FALSE
100004209,9227,505226,Smartphone,Electronics,1,1974.19,4/22/2024 21:34,115,losangelesca.com,Online,web-382,79,177,web-189,Bronze,TRUE
100004210,1173,505148,Tablet,Electronics,4,997.64,3/26/2024 10:49,114,dallastx.com,Online,web-28,56,186,web-156,Bronze,FALSE
100004211,4913,505874,Camera,Electronics,4,1860.66,1/25/2024 3:18,119,chicagoil.com,Online,web-338,62,259,web-194,Bronze,FALSE
100004212,3717,505766,Fridge,Electronics,3,686.28,5/13/2024 0:18,104,chicagoil.com,Online,web-255,101,194,web-492,Gold,TRUE
100004213,9423,505227,Smartphone,Electronics,2,581.5,4/12/2024 08:22,103,dallastx.com,Online,web-90,85,237,web-497,Bronze,FALSE
100004214,3299,505559,Smartphone,Electronics,1,1767.46,9/7/2024 05:39,114,losangelesca.com,Online,web-267,143,295,web-214,Bronze,FALSE
100004215,8310,505405,Headphones,Appliances,3,722.85,1/22/2024 8:45,103,dallastx.com,Online,web-352,79,213,web-387,Platinum,TRUE
100004216,3608,505686,TV,Appliances,5,1192.25,4/21/2024 8:53,106,newyorkny.com,Online,web-114,52,208,web-106,Silver,FALSE
100004217,3935,505854,Tablet,Appliances,5,1790.37,1/25/2024 23:13,106,dallastx.com,Online,web-334,134,246,web-189,Platinum,FALSE
100004218,3395,505105,Washing Machine,Appliances,1,129.76,7/15/2024 5:50,104,newyorkny.com,Online,web-304,81,182,web-397,Gold,TRUE
100004219,8921,505564,TV,Electronics,1,1786.54,2/27/2024 8:20,111,dallastx.com,Online,web-152,130,195,web-444,Platinum,FALSE
100004220,6878,505447,Camera,Electronics,4,994.88,6/10/2024 01:02,102,newyorkny.com,Online,web-415,67,244,web-469,Silver,FALSE
100004221,1662,505341,Headphones,Electronics,3,571.28,3/21/2024 2:13,108,newyorkny.com,Online,web-236,127,124,web-244,Platinum,TRUE
100004222,4585,505924,Headphones,Appliances,5,1508.09,2/19/2024 0:12,119,chicagoil.com,Online,web-430,113,263,web-235,Bronze,TRUE
100004223,8989,505863,Laptop,Appliances,2,1981.6,8/26/2024 19:15,113,chicagoil.com,Online,web-197,108,143,web-458,Platinum,FALSE
100004224,4796,505695,Smartphone,Electronics,5,1284.33,5/31/2024 13:05,111,miamifl.com,Online,web-137,140,206,web-295,Platinum,TRUE
100004225,2029,505679,Tablet,Electronics,1,318.68,6/4/2024 04:33,112,losangelesca.com,Online,web-485,85,232,web-168,Gold,TRUE
100004226,5331,505831,Camera,Electronics,3,315.26,3/24/2024 16:29,118,losangelesca.com,Online,web-371,87,123,web-352,Silver,FALSE
100004227,7052,505742,Camera,Appliances,1,1276.8,9/1/2024 10:41,114,dallastx.com,Online,web-212,132,158,web-293,Bronze,FALSE
100004228,4834,505781,Washing Machine,Electronics,2,1511.3,1/13/2024 7:03,117,miamifl.com,Online,web-383,149,108,web-224,Gold,TRUE
100004229,1701,505646,TV,Appliances,4,820.42,4/16/2024 15:15,103,dallastx.com,Online,web-347,86,226,web-265,Silver,TRUE
100004230,4387,505964,Smartphone,Appliances,1,1408.69,6/19/2024 23:25,119,dallastx.com,Online,web-494,79,232,web-468,Gold,TRUE
100004231,9485,505709,Camera,Electronics,1,1596.95,7/27/2024 0:53,102,chicagoil.com,Online,web-481,79,161,web-149,Gold,TRUE
100004232,6918,505339,Washing Machine,Appliances,4,1266.9,4/17/2024 1:05,102,chicagoil.com,Online,web-36,149,215,web-250,Bronze,FALSE
100004233,7358,505458,TV,Electronics,1,172.78,4/6/2024 07:28,110,newyorkny.com,Online,web-93,141,153,web-361,Gold,FALSE
100004234,8695,505406,Washing Machine,Electronics,5,1218.64,3/17/2024 21:28,104,newyorkny.com,Online,web-348,68,127,web-337,Platinum,FALSE
