transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,day,month,year,store,store_location,category,supplier_id,customer_level,promotion_applied
100004318,7196,505518,Laptop,Appliances,2,1611.37,9,2,2024,miamifl.com,Online,web-334,web-377,Gold,TRUE
100004319,7315,505212,Smartphone,Appliances,1,390.71,25,1,2024,dallastx.com,Online,web-186,web-412,Silver,TRUE
100004320,3166,505223,Washing Machine,Electronics,3,324.68,2,1,2024,losangelesca.com,Online,web-391,web-467,Silver,FALSE
100004321,2778,505478,Tablet,Electronics,2,55.21,21,6,2024,losangelesca.com,Online,web-442,web-149,Silver,TRUE
100004322,1271,505685,Fridge,Electronics,3,1185.41,30,8,2024,newyorkny.com,Online,web-456,web-127,Silver,FALSE
100004323,4315,505396,Laptop,Electronics,2,1546.98,26,4,2024,newyorkny.com,Online,web-385,web-261,Gold,TRUE
100004324,9564,505141,Washing Machine,Electronics,3,1724.26,15,8,2024,chicagoil.com,Online,web-100,web-442,Gold,FALSE
100004325,9263,505635,TV,Electronics,2,154.85,10,3,2024,dallastx.com,Online,web-447,web-101,Gold,FALSE
100004326,7877,505256,Fridge,Appliances,4,839.58,11,6,2024,chicagoil.com,Online,web-477,web-244,Platinum,TRUE
100004327,3450,505220,Laptop,Appliances,5,1901.45,1,7,2024,dallastx.com,Online,web-352,web-444,Bronze,FALSE
100004328,2577,505480,Washing Machine,Appliances,1,519.93,27,8,2024,chicagoil.com,Online,web-373,web-484,Bronze,FALSE
100004329,3906,505412,Washing Machine,Electronics,5,1737,26,7,2024,miamifl.com,Online,web-243,web-264,Platinum,TRUE
100004330,8796,505483,Fridge,Appliances,1,724.26,13,3,2024,chicagoil.com,Online,web-383,web-409,Gold,TRUE
100004331,1639,505410,TV,Electronics,2,751.89,13,1,2024,dallastx.com,Online,web-323,web-484,Gold,FALSE
100004332,9706,505401,TV,Appliances,2,954.44,1,1,2024,dallastx.com,Online,web-343,web-299,Gold,TRUE
100004333,9246,505597,Fridge,Electronics,4,293.73,22,2,2024,miamifl.com,Online,web-323,web-425,Platinum,TRUE
100004334,2925,505128,Tablet,Electronics,3,149.36,22,3,2024,dallastx.com,Online,web-126,web-152,Bronze,TRUE
100004335,2526,505910,Tablet,Appliances,2,143.09,21,3,2024,miamifl.com,Online,web-309,web-416,Bronze,TRUE
100004336,8901,505246,Smartphone,Electronics,1,289.99,30,6,2024,newyorkny.com,Online,web-212,web-435,Platinum,TRUE
100004337,3135,505245,Tablet,Electronics,2,699.4,11,6,2024,newyorkny.com,Online,web-186,web-331,Bronze,TRUE
100004338,9835,505902,Smartphone,Appliances,5,541.91,12,8,2024,miamifl.com,Online,web-476,web-432,Gold,FALSE
100004339,1019,505703,TV,Appliances,3,936.97,11,2,2024,dallastx.com,Online,web-81,web-237,Gold,TRUE
100004340,8069,505531,Tablet,Appliances,5,496,8,4,2024,dallastx.com,Online,web-247,web-131,Gold,FALSE
100004341,9553,505149,Washing Machine,Appliances,4,611.09,16,8,2024,newyorkny.com,Online,web-472,web-114,Bronze,FALSE
100004342,7892,505412,Camera,Electronics,4,1923.84,27,6,2024,losangelesca.com,Online,web-321,web-460,Gold,FALSE
100004343,7068,505390,Camera,Appliances,1,518.76,30,3,2024,newyorkny.com,Online,web-454,web-285,Silver,FALSE
100004344,1711,505320,Fridge,Appliances,2,189.93,1,7,2024,newyorkny.com,Online,web-83,web-415,Platinum,FALSE
100004345,9680,505287,TV,Appliances,5,1794.14,10,3,2024,dallastx.com,Online,web-391,web-351,Bronze,TRUE
100004346,8028,505938,TV,Appliances,4,561.71,30,5,2024,newyorkny.com,Online,web-410,web-287,Gold,FALSE
100004347,4759,505857,Tablet,Electronics,4,1096.29,13,2,2024,dallastx.com,Online,web-304,web-497,Gold,TRUE
100004348,8899,505600,Camera,Electronics,1,310.31,4,7,2024,losangelesca.com,Online,web-162,web-366,Bronze,TRUE
100004349,7246,505102,Washing Machine,Appliances,2,737.18,24,5,2024,newyorkny.com,Online,web-297,web-206,Silver,TRUE
100004350,6742,505225,Headphones,Appliances,3,762.3,19,3,2024,chicagoil.com,Online,web-383,web-234,Bronze,TRUE
100004351,2600,505660,Tablet,Appliances,2,1925.75,10,1,2024,dallastx.com,Online,web-278,web-444,Silver,FALSE
100004352,7971,505457,Washing Machine,Electronics,4,706.69,9,6,2024,chicagoil.com,Online,web-200,web-248,Silver,FALSE
100004353,3193,505169,Laptop,Electronics,3,546.4,5,9,2024,miamifl.com,Online,web-225,web-283,Bronze,FALSE
100004354,5170,505991,Laptop,Electronics,2,485.34,22,5,2024,newyorkny.com,Online,web-235,web-407,Bronze,FALSE
100004355,8817,505145,Fridge,Electronics,3,577.21,13,9,2024,newyorkny.com,Online,web-240,web-476,Platinum,FALSE
100004356,4809,505527,Fridge,Appliances,1,1934.49,24,4,2024,miamifl.com,Online,web-356,web-239,Platinum,TRUE
100004357,2373,505592,Fridge,Electronics,3,1286.07,30,6,2024,miamifl.com,Online,web-31,web-186,Bronze,FALSE
100004358,5641,505686,Tablet,Appliances,3,652.59,7,2,2024,newyorkny.com,Online,web-171,web-145,Gold,TRUE
100004359,9908,505417,Camera,Electronics,2,817.34,24,7,2024,losangelesca.com,Online,web-184,web-108,Bronze,TRUE
100004360,7695,505679,Camera,Appliances,4,691.16,6,7,2024,newyorkny.com,Online,web-152,web-466,Gold,TRUE
100004361,5223,505563,Headphones,Appliances,3,1314.97,2,7,2024,dallastx.com,Online,web-264,web-253,Platinum,TRUE
100004362,4096,505445,Tablet,Electronics,5,961.81,14,6,2024,losangelesca.com,Online,web-303,web-183,Bronze,FALSE
100004363,1089,505900,Fridge,Electronics,1,1258.17,15,3,2024,newyorkny.com,Online,web-299,web-108,Bronze,FALSE
100004364,1116,505486,Headphones,Electronics,5,662.44,4,8,2024,chicagoil.com,Online,web-365,web-446,Bronze,FALSE
100004365,9561,505586,TV,Appliances,4,513.69,8,4,2024,losangelesca.com,Online,web-394,web-360,Platinum,FALSE
100004366,2930,505954,Tablet,Appliances,3,331.91,4,3,2024,newyorkny.com,Online,web-18,web-250,Silver,TRUE
100004367,9515,505837,Fridge,Electronics,3,765.1,7,9,2024,newyorkny.com,Online,web-242,web-145,Platinum,FALSE
100004368,1117,505953,Washing Machine,Appliances,1,777.11,26,7,2024,chicagoil.com,Online,web-45,web-363,Bronze,TRUE
100004369,7144,505720,Laptop,Electronics,2,1127.74,4,1,2024,losangelesca.com,Online,web-93,web-195,Platinum,FALSE
100004370,4365,505235,Headphones,Appliances,4,1676.28,20,1,2024,chicagoil.com,Online,web-355,web-379,Platinum,FALSE
100004371,6175,505880,Camera,Appliances,3,1364.59,24,5,2024,newyorkny.com,Online,web-300,web-421,Gold,FALSE
100004372,7698,505241,Laptop,Appliances,5,1185.04,22,4,2024,newyorkny.com,Online,web-471,web-308,Bronze,TRUE
100004373,6935,505616,Smartphone,Electronics,5,1937.54,17,4,2024,chicagoil.com,Online,web-309,web-264,Platinum,TRUE
100004374,2746,505751,TV,Electronics,2,720.82,16,8,2024,newyorkny.com,Online,web-196,web-238,Gold,FALSE
100004375,3535,505571,Smartphone,Appliances,1,1506.33,18,6,2024,chicagoil.com,Online,web-311,web-391,Bronze,FALSE
100004376,7980,505879,Laptop,Appliances,3,637.75,4,7,2024,losangelesca.com,Online,web-391,web-118,Platinum,FALSE
100004377,5155,505560,Smartphone,Appliances,5,1001.21,9,1,2024,miamifl.com,Online,web-307,web-338,Gold,FALSE
100004378,5281,505783,Smartphone,Appliances,4,1859.53,10,7,2024,losangelesca.com,Online,web-476,web-380,Bronze,TRUE
100004379,9783,505559,Smartphone,Electronics,4,240.56,23,7,2024,chicagoil.com,Online,web-49,web-326,Bronze,TRUE
100004380,7939,505252,Washing Machine,Appliances,2,847.13,13,4,2024,miamifl.com,Online,web-166,web-189,Gold,FALSE
100004381,6990,505987,Laptop,Appliances,5,136.41,13,4,2024,chicagoil.com,Online,web-149,web-266,Gold,FALSE
100004382,5514,505845,Laptop,Electronics,3,1585.46,23,3,2024,miamifl.com,Online,web-360,web-268,Gold,FALSE
100004383,7511,505433,TV,Electronics,3,1824.4,8,8,2024,miamifl.com,Online,web-281,web-117,Gold,FALSE
100004384,4337,505191,Headphones,Electronics,4,1558.15,23,1,2024,chicagoil.com,Online,web-93,web-461,Bronze,FALSE
100004385,7770,505919,Camera,Electronics,4,561.86,13,6,2024,dallastx.com,Online,web-498,web-291,Silver,FALSE
100004386,8904,505739,Fridge,Appliances,2,1298.54,18,7,2024,newyorkny.com,Online,web-420,web-259,Silver,TRUE
100004387,3928,505780,Smartphone,Appliances,2,1564.55,7,8,2024,dallastx.com,Online,web-481,web-161,Platinum,FALSE
100004388,7065,505738,Fridge,Electronics,2,850.56,8,6,2024,losangelesca.com,Online,web-244,web-271,Silver,FALSE
100004389,8925,505519,Smartphone,Electronics,2,514.76,30,1,2024,newyorkny.com,Online,web-4,web-161,Gold,TRUE
100004390,5157,505496,Smartphone,Electronics,4,1496.24,24,8,2024,chicagoil.com,Online,web-25,web-410,Silver,FALSE
100004391,6024,505338,Smartphone,Electronics,1,1327.64,22,6,2024,miamifl.com,Online,web-336,web-124,Bronze,FALSE
100004392,6641,505504,Smartphone,Appliances,4,1926.54,6,5,2024,newyorkny.com,Online,web-65,web-393,Bronze,FALSE
100004393,7522,505447,Camera,Electronics,4,638.81,7,3,2024,losangelesca.com,Online,web-293,web-204,Platinum,FALSE
100004394,3262,505653,Tablet,Appliances,4,53.67,1,2,2024,losangelesca.com,Online,web-126,web-334,Platinum,FALSE
100004395,2951,505146,Smartphone,Appliances,5,85.57,11,7,2024,miamifl.com,Online,web-111,web-289,Gold,TRUE
100004396,4764,505786,Laptop,Appliances,5,248.44,13,4,2024,newyorkny.com,Online,web-397,web-329,Platinum,FALSE
100004397,8317,505553,Washing Machine,Electronics,5,830.87,20,3,2024,dallastx.com,Online,web-356,web-488,Silver,TRUE
100004398,3650,505853,TV,Appliances,4,1206.16,20,7,2024,miamifl.com,Online,web-422,web-338,Gold,TRUE
100004399,2642,505384,Headphones,Electronics,3,1952.82,18,2,2024,miamifl.com,Online,web-53,web-101,Silver,TRUE
100004400,4513,505761,Fridge,Electronics,5,1285.52,12,4,2024,newyorkny.com,Online,web-108,web-326,Silver,TRUE
100004401,9328,505190,Camera,Electronics,1,237.23,10,3,2024,miamifl.com,Online,web-65,web-396,Gold,FALSE
100004402,7562,505986,Headphones,Appliances,2,1472.59,14,2,2024,newyorkny.com,Online,web-200,web-294,Gold,TRUE
100004403,6544,505269,Camera,Appliances,3,1010.77,20,4,2024,newyorkny.com,Online,web-260,web-436,Platinum,FALSE
100004404,1852,505824,Laptop,Electronics,5,1200.24,13,4,2024,newyorkny.com,Online,web-292,web-115,Gold,TRUE
100004405,3633,505125,Laptop,Electronics,3,1454.71,9,4,2024,losangelesca.com,Online,web-99,web-449,Gold,TRUE
100004406,7375,505685,Camera,Appliances,5,1622.94,5,3,2024,losangelesca.com,Online,web-241,web-305,Bronze,TRUE
100004407,1086,505745,Laptop,Appliances,4,1402.39,23,7,2024,chicagoil.com,Online,web-417,web-147,Silver,FALSE
100004408,2492,505915,Washing Machine,Electronics,2,1949.68,6,1,2024,chicagoil.com,Online,web-134,web-443,Silver,TRUE
100004409,3381,505890,Laptop,Electronics,2,292.75,19,6,2024,chicagoil.com,Online,web-215,web-316,Platinum,TRUE
100004410,8727,505824,Smartphone,Electronics,1,731.13,2,2,2024,chicagoil.com,Online,web-10,web-400,Gold,TRUE
100004411,8133,505416,Fridge,Appliances,3,672.72,18,8,2024,chicagoil.com,Online,web-80,web-241,Silver,TRUE
100004412,2444,505674,Laptop,Electronics,2,713.09,19,4,2024,chicagoil.com,Online,web-32,web-157,Silver,FALSE
100004413,2049,505760,Fridge,Electronics,5,131.39,3,8,2024,newyorkny.com,Online,web-127,web-208,Gold,TRUE
100004414,5310,505226,Smartphone,Appliances,5,1440.09,13,4,2024,miamifl.com,Online,web-222,web-489,Gold,TRUE
100004415,4633,505759,Smartphone,Appliances,4,1023.66,23,8,2024,losangelesca.com,Online,web-388,web-286,Silver,FALSE
100004416,7075,505672,Tablet,Electronics,2,602.63,24,3,2024,dallastx.com,Online,web-279,web-151,Silver,TRUE
100004417,2311,505187,Laptop,Electronics,2,1442.08,7,4,2024,losangelesca.com,Online,web-432,web-187,Bronze,TRUE
100004418,1618,505297,Camera,Electronics,4,834.72,9,5,2024,miamifl.com,Online,web-274,web-377,Platinum,FALSE
100004419,7296,505733,TV,Appliances,5,289.19,27,3,2024,chicagoil.com,Online,web-147,web-234,Bronze,TRUE
100004420,7564,505654,Tablet,Electronics,5,99.53,31,1,2024,newyorkny.com,Online,web-38,web-384,Platinum,FALSE
100004421,9536,505690,Fridge,Appliances,2,1236.54,4,7,2024,newyorkny.com,Online,web-184,web-204,Gold,TRUE
100004422,5693,505875,Tablet,Appliances,1,807.19,15,2,2024,chicagoil.com,Online,web-255,web-294,Platinum,FALSE
100004423,1941,505154,Tablet,Electronics,4,87.63,8,8,2024,newyorkny.com,Online,web-246,web-407,Platinum,FALSE
100004424,3871,505683,Washing Machine,Appliances,4,947.23,17,1,2024,miamifl.com,Online,web-42,web-260,Gold,TRUE
100004425,9099,505634,Washing Machine,Electronics,4,1250.76,30,7,2024,dallastx.com,Online,web-354,web-497,Platinum,FALSE
100004426,8192,505293,Fridge,Electronics,1,110.92,7,1,2024,newyorkny.com,Online,web-69,web-284,Silver,TRUE
100004427,1175,505868,Washing Machine,Appliances,4,1700.45,15,1,2024,chicagoil.com,Online,web-379,web-401,Silver,FALSE
100004428,4304,505587,Smartphone,Electronics,5,1528.06,10,9,2024,chicagoil.com,Online,web-311,web-286,Gold,TRUE
100004429,9489,505614,Laptop,Electronics,5,904.74,17,2,2024,losangelesca.com,Online,web-34,web-375,Platinum,FALSE
100004430,5685,505119,Headphones,Electronics,4,118.77,18,5,2024,losangelesca.com,Online,web-269,web-181,Platinum,FALSE
100004431,4190,505223,Washing Machine,Appliances,2,797.27,14,3,2024,newyorkny.com,Online,web-136,web-348,Bronze,TRUE
100004432,1550,505774,Washing Machine,Electronics,2,1166.92,21,8,2024,chicagoil.com,Online,web-88,web-337,Platinum,TRUE
100004433,9364,505644,Headphones,Electronics,3,1310.1,17,2,2024,chicagoil.com,Online,web-358,web-477,Silver,FALSE
100004434,9451,505284,Smartphone,Appliances,4,1170.52,13,9,2024,newyorkny.com,Online,web-320,web-131,Gold,TRUE
100004435,4795,505119,Camera,Electronics,5,1003.32,20,6,2024,dallastx.com,Online,web-330,web-454,Platinum,TRUE
100004436,3776,505381,Camera,Electronics,5,893.33,10,1,2024,dallastx.com,Online,web-191,web-309,Platinum,FALSE
100004437,1590,505905,Tablet,Appliances,5,1214.9,15,1,2024,dallastx.com,Online,web-32,web-398,Gold,TRUE
100004438,6893,505310,Washing Machine,Electronics,2,1891.11,24,8,2024,miamifl.com,Online,web-369,web-417,Bronze,TRUE
100004439,4919,505351,Washing Machine,Appliances,5,659.57,8,3,2024,newyorkny.com,Online,web-302,web-167,Silver,TRUE
100004440,1004,505949,TV,Electronics,5,1375.81,6,3,2024,losangelesca.com,Online,web-180,web-169,Bronze,TRUE
100004441,3579,505822,Smartphone,Electronics,5,825.84,5,1,2024,losangelesca.com,Online,web-407,web-312,Gold,TRUE
100004442,2422,505959,TV,Appliances,2,1422.09,1,3,2024,dallastx.com,Online,web-211,web-406,Gold,TRUE
100004443,5520,505693,Smartphone,Electronics,2,264.19,22,2,2024,losangelesca.com,Online,web-385,web-436,Platinum,TRUE
100004444,7544,505554,Smartphone,Appliances,3,1606.35,26,8,2024,chicagoil.com,Online,web-43,web-156,Silver,TRUE
100004445,6785,505186,TV,Electronics,5,1177.69,16,5,2024,miamifl.com,Online,web-242,web-291,Platinum,FALSE
100004446,7474,505926,Tablet,Electronics,4,1572.16,21,6,2024,dallastx.com,Online,web-223,web-298,Platinum,FALSE
100004447,7642,505646,Tablet,Electronics,4,1345.94,6,4,2024,chicagoil.com,Online,web-341,web-388,Platinum,TRUE
100004448,4281,505721,Fridge,Electronics,5,1552.77,12,8,2024,chicagoil.com,Online,web-464,web-444,Silver,FALSE
100004449,9482,505428,Headphones,Electronics,5,1850.53,30,1,2024,dallastx.com,Online,web-186,web-443,Bronze,TRUE
100004450,1251,505511,Tablet,Appliances,4,877.23,4,8,2024,losangelesca.com,Online,web-172,web-228,Silver,FALSE
100004451,2124,505703,TV,Electronics,4,833.52,26,8,2024,dallastx.com,Online,web-285,web-406,Platinum,TRUE
100004452,2477,505146,TV,Appliances,4,537.47,29,8,2024,dallastx.com,Online,web-307,web-114,Bronze,FALSE
100004453,5661,505603,Headphones,Appliances,5,1996.52,6,1,2024,newyorkny.com,Online,web-80,web-322,Platinum,FALSE
100004454,6703,505982,Smartphone,Electronics,2,1591.64,28,5,2024,miamifl.com,Online,web-79,web-110,Silver,FALSE
100004455,6693,505123,Headphones,Electronics,3,999.27,25,4,2024,losangelesca.com,Online,web-112,web-368,Gold,FALSE
100004456,5530,505448,Camera,Appliances,4,518.3,16,5,2024,miamifl.com,Online,web-354,web-430,Gold,TRUE
100004457,4707,505547,Washing Machine,Appliances,1,1764.42,24,6,2024,dallastx.com,Online,web-188,web-191,Gold,TRUE
100004458,4187,505284,Headphones,Electronics,3,1601.39,5,1,2024,miamifl.com,Online,web-185,web-354,Platinum,FALSE
100004459,8450,505524,Smartphone,Appliances,1,1421.3,10,1,2024,losangelesca.com,Online,web-452,web-317,Silver,TRUE
100004460,7618,505124,Camera,Appliances,2,1208.98,22,6,2024,miamifl.com,Online,web-66,web-163,Platinum,FALSE
100004461,1076,505980,Fridge,Appliances,3,138.68,1,2,2024,miamifl.com,Online,web-353,web-109,Silver,FALSE
100004462,5277,505640,Camera,Electronics,5,162.7,18,4,2024,miamifl.com,Online,web-279,web-105,Gold,FALSE
100004463,3867,505424,Smartphone,Electronics,2,299.77,1,5,2024,chicagoil.com,Online,web-165,web-186,Gold,TRUE
100004464,7670,505491,Laptop,Appliances,1,1091.26,17,4,2024,dallastx.com,Online,web-284,web-464,Gold,TRUE
100004465,9294,505363,Fridge,Appliances,5,468.08,2,3,2024,losangelesca.com,Online,web-251,web-215,Platinum,TRUE
100004466,2744,505193,Laptop,Electronics,3,1569.23,16,3,2024,miamifl.com,Online,web-342,web-281,Platinum,FALSE
100004467,2185,505217,TV,Appliances,5,1935.73,13,3,2024,chicagoil.com,Online,web-13,web-139,Platinum,TRUE
100004468,9243,505201,Smartphone,Appliances,2,499.44,17,4,2024,dallastx.com,Online,web-445,web-436,Gold,TRUE
100004469,5821,505654,Laptop,Electronics,1,723.54,15,8,2024,chicagoil.com,Online,web-459,web-170,Bronze,FALSE
100004470,6570,505272,Smartphone,Appliances,3,257.62,21,1,2024,dallastx.com,Online,web-223,web-113,Bronze,TRUE
100004471,2917,505392,Laptop,Appliances,2,428.01,13,4,2024,miamifl.com,Online,web-99,web-419,Gold,TRUE
100004472,9409,505247,TV,Appliances,5,64.24,16,4,2024,miamifl.com,Online,web-2,web-490,Silver,FALSE
100004473,5222,505287,Smartphone,Electronics,5,580.6,27,5,2024,dallastx.com,Online,web-401,web-232,Silver,FALSE
100004474,9813,505361,Fridge,Appliances,2,141.9,13,5,2024,dallastx.com,Online,web-341,web-287,Silver,FALSE
100004475,5098,505886,Camera,Electronics,5,962.79,25,7,2024,losangelesca.com,Online,web-77,web-400,Platinum,FALSE
100004476,8254,505191,Laptop,Electronics,1,1721.68,6,1,2024,chicagoil.com,Online,web-393,web-462,Silver,TRUE
100004477,7178,505257,Washing Machine,Appliances,2,371.69,5,7,2024,newyorkny.com,Online,web-75,web-498,Platinum,TRUE
100004478,8923,505414,Washing Machine,Electronics,2,1288.74,26,8,2024,dallastx.com,Online,web-280,web-296,Bronze,TRUE
100004479,4985,505517,Camera,Appliances,4,1952.38,24,1,2024,losangelesca.com,Online,web-398,web-398,Bronze,FALSE
100004480,6565,505794,TV,Electronics,1,492.09,9,2,2024,newyorkny.com,Online,web-445,web-156,Gold,TRUE
100004481,8517,505273,Fridge,Electronics,1,840.12,13,4,2024,miamifl.com,Online,web-365,web-271,Gold,FALSE
100004482,8548,505160,Washing Machine,Electronics,1,1361.13,4,2,2024,dallastx.com,Online,web-90,web-499,Platinum,FALSE
100004483,1448,505729,TV,Electronics,1,488.78,20,2,2024,miamifl.com,Online,web-311,web-340,Bronze,FALSE
100004484,8896,505433,Washing Machine,Appliances,3,985.58,27,4,2024,miamifl.com,Online,web-475,web-205,Gold,TRUE
100004485,2904,505285,Headphones,Appliances,3,1555.19,2,9,2024,chicagoil.com,Online,web-114,web-460,Platinum,TRUE
100004486,5224,505127,Washing Machine,Electronics,1,1157.16,6,1,2024,chicagoil.com,Online,web-408,web-233,Platinum,FALSE
100004487,2106,505830,Tablet,Electronics,4,911.18,27,2,2024,dallastx.com,Online,web-120,web-407,Bronze,TRUE
100004488,7269,505159,Headphones,Appliances,4,1649.36,2,9,2024,miamifl.com,Online,web-182,web-233,Gold,TRUE
100004489,4610,505405,Camera,Appliances,2,171.98,10,2,2024,miamifl.com,Online,web-486,web-199,Gold,FALSE
100004490,4767,505499,Camera,Electronics,5,1404.28,26,5,2024,losangelesca.com,Online,web-73,web-387,Gold,TRUE
100004491,6172,505201,Smartphone,Electronics,1,1064.31,26,8,2024,chicagoil.com,Online,web-278,web-277,Gold,TRUE
100004492,7757,505427,Headphones,Electronics,3,93.58,31,3,2024,losangelesca.com,Online,web-437,web-425,Platinum,FALSE
100004493,6785,505245,Camera,Appliances,2,1422.01,24,2,2024,miamifl.com,Online,web-224,web-438,Bronze,TRUE
100004494,9462,505522,Washing Machine,Appliances,1,1715.6,28,4,2024,losangelesca.com,Online,web-269,web-316,Gold,TRUE
100004495,9776,505431,Washing Machine,Electronics,3,1788.04,7,9,2024,losangelesca.com,Online,web-313,web-202,Bronze,TRUE
100004496,1159,505364,Tablet,Appliances,5,71.46,9,6,2024,dallastx.com,Online,web-254,web-204,Platinum,FALSE
100004497,5314,505484,Camera,Appliances,1,150.52,20,8,2024,chicagoil.com,Online,web-53,web-344,Platinum,FALSE
100004498,5067,505947,Headphones,Appliances,2,939.74,18,2,2024,dallastx.com,Online,web-191,web-283,Gold,TRUE
100004499,5706,505223,Tablet,Electronics,3,1455.79,5,9,2024,miamifl.com,Online,web-371,web-390,Bronze,TRUE
100004500,2523,505153,Camera,Appliances,1,1618.96,15,2,2024,miamifl.com,Online,web-457,web-362,Gold,TRUE
100004501,7536,505307,Fridge,Electronics,1,1559.65,9,2,2024,dallastx.com,Online,web-99,web-455,Bronze,TRUE
100004502,6603,505345,Laptop,Appliances,2,902.06,12,5,2024,losangelesca.com,Online,web-179,web-469,Silver,FALSE
100004503,2245,505870,Smartphone,Electronics,5,761.28,26,8,2024,chicagoil.com,Online,web-411,web-237,Platinum,FALSE
100004504,3924,505711,Tablet,Appliances,5,1636.83,31,5,2024,losangelesca.com,Online,web-463,web-403,Gold,FALSE
100004505,8807,505700,TV,Appliances,4,810.17,22,8,2024,dallastx.com,Online,web-306,web-454,Bronze,FALSE
100004506,6142,505342,Washing Machine,Appliances,3,99.12,18,8,2024,dallastx.com,Online,web-332,web-143,Gold,FALSE
100004507,6792,505604,Tablet,Electronics,2,389.51,10,6,2024,miamifl.com,Online,web-209,web-224,Silver,FALSE
100004508,4580,505620,Tablet,Appliances,5,1707.11,10,2,2024,newyorkny.com,Online,web-153,web-474,Gold,TRUE
100004509,5408,505870,Headphones,Appliances,4,403.88,1,1,2024,miamifl.com,Online,web-248,web-376,Silver,TRUE
100004510,3994,505616,Smartphone,Electronics,2,1983.74,8,3,2024,miamifl.com,Online,web-482,web-476,Silver,TRUE
100004511,4115,505494,Camera,Electronics,1,859.41,13,1,2024,chicagoil.com,Online,web-80,web-342,Silver,TRUE
100004512,9175,505217,Headphones,Appliances,5,1799.01,23,5,2024,chicagoil.com,Online,web-210,web-461,Silver,TRUE
100004513,4271,505375,Washing Machine,Appliances,5,968.21,23,5,2024,chicagoil.com,Online,web-269,web-370,Platinum,TRUE
100004514,4847,505162,Fridge,Electronics,5,1203.03,11,6,2024,dallastx.com,Online,web-340,web-354,Platinum,FALSE
100004515,4965,505425,Tablet,Appliances,4,565.61,8,4,2024,dallastx.com,Online,web-158,web-101,Platinum,FALSE
100004516,5348,505575,Smartphone,Electronics,3,1567.89,28,8,2024,chicagoil.com,Online,web-435,web-157,Silver,TRUE
100004517,4387,505666,Fridge,Appliances,4,183.2,2,3,2024,dallastx.com,Online,web-377,web-387,Bronze,TRUE
100004518,4755,505516,TV,Electronics,3,1778.39,16,7,2024,losangelesca.com,Online,web-255,web-364,Gold,TRUE
100004519,4322,505167,Smartphone,Appliances,2,1734.77,21,8,2024,dallastx.com,Online,web-136,web-145,Platinum,TRUE
100004520,5091,505595,TV,Appliances,2,1070.03,16,2,2024,dallastx.com,Online,web-211,web-422,Silver,TRUE
100004521,6833,505129,Laptop,Appliances,3,886.87,12,6,2024,losangelesca.com,Online,web-141,web-439,Bronze,TRUE
100004522,3555,505517,TV,Electronics,1,1187.38,13,6,2024,newyorkny.com,Online,web-346,web-452,Platinum,FALSE
100004523,2747,505748,Camera,Electronics,3,222.5,20,5,2024,chicagoil.com,Online,web-184,web-460,Gold,TRUE
100004524,2964,505339,Smartphone,Appliances,5,296.2,1,9,2024,dallastx.com,Online,web-164,web-448,Gold,FALSE
100004525,2285,505119,Laptop,Appliances,2,300.42,16,3,2024,newyorkny.com,Online,web-17,web-144,Silver,FALSE
100004526,9071,505375,Camera,Electronics,1,432.44,30,3,2024,newyorkny.com,Online,web-232,web-161,Silver,FALSE
100004527,1108,505667,TV,Appliances,5,1614.42,10,7,2024,chicagoil.com,Online,web-350,web-469,Platinum,TRUE
100004528,9871,505700,Smartphone,Appliances,2,197.34,2,8,2024,chicagoil.com,Online,web-77,web-218,Bronze,FALSE
100004529,1692,505791,Camera,Appliances,2,1271.91,19,6,2024,dallastx.com,Online,web-459,web-219,Platinum,TRUE
100004530,8901,505203,Smartphone,Electronics,3,374.46,29,2,2024,dallastx.com,Online,web-266,web-342,Bronze,FALSE
100004531,7081,505352,Tablet,Appliances,2,1740.14,24,8,2024,losangelesca.com,Online,web-125,web-412,Platinum,TRUE
100004532,6167,505881,Smartphone,Appliances,1,1619.95,23,7,2024,newyorkny.com,Online,web-52,web-266,Gold,TRUE
100004533,9066,505668,TV,Appliances,5,211.09,4,6,2024,newyorkny.com,Online,web-388,web-442,Silver,TRUE
100004534,5501,505767,Smartphone,Appliances,4,261,16,2,2024,losangelesca.com,Online,web-5,web-181,Gold,FALSE
100004535,9041,505904,Fridge,Appliances,4,1004,10,6,2024,dallastx.com,Online,web-472,web-206,Gold,FALSE
100004536,3996,505228,TV,Electronics,4,1301.73,20,5,2024,newyorkny.com,Online,web-494,web-203,Silver,TRUE
100004537,9374,505411,Headphones,Appliances,5,1156.84,25,3,2024,losangelesca.com,Online,web-62,web-148,Silver,FALSE
100004538,5591,505681,Laptop,Appliances,1,1957.98,13,8,2024,chicagoil.com,Online,web-281,web-236,Platinum,TRUE
100004539,7518,505516,Fridge,Electronics,5,1693.66,7,8,2024,dallastx.com,Online,web-485,web-220,Bronze,TRUE
100004540,4638,505556,Headphones,Electronics,3,1629.52,29,7,2024,losangelesca.com,Online,web-180,web-185,Bronze,TRUE
100004541,3101,505185,Fridge,Electronics,5,1737.04,2,6,2024,losangelesca.com,Online,web-371,web-241,Gold,FALSE
100004542,1887,505966,Fridge,Electronics,5,818.91,4,1,2024,dallastx.com,Online,web-350,web-141,Gold,FALSE
100004543,9613,505751,Washing Machine,Electronics,4,1528.54,7,2,2024,chicagoil.com,Online,web-25,web-422,Gold,TRUE
